ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,AML,AML,AML,AML,AML,AML,AML,AML,AML,AML,AML,AML,AML,AML,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,ALL,AML,AML,AML,AML,AML,AML,AML,AML,AML,AML,AML
2.025822289,1.935878429,1.822939686,1.996596937,2.059812512,1.857340473,1.913469028,2.115742999,1.793196519,1.748508996,1.724685902,1.964121002,2.467490152,2.438985152,2.009668702,1.973893235,2.231171072,1.224062631,1.698818719,1.579674134,2.053980734,1.931318469,1.940479001,1.991462406,1.933593424,1.938173588,1.927924666,1.871333139,2.198490744,1.817411298,1.976365996,2.03969937,1.754212954,2.105954509,2.132522095,1.525129422,2.160686092,1.920091031,1.855370942,2.077741197,1.898335924,2.056887879,1.851453333,0.894302523,1.799373607,1.349539638,2.077741197,2.071690746,1.917874343,2.036892439,2.160686092,1.986379845,2.099539239,2.119051355,1.643427223,1.596423985,1.968983615,1.88987992,1.572975439,1.954532813,1.855370942,1.9940231,2.086962,1.877443844,1.920091031,2.28516306,1.883625468,1.75503248,0.889592102,1.90476818,1.911280224,1.414398074
0.043789446,0.489494689,-0.068793995,0.082899027,-0.024966909,0.010372683,-0.353004957,0.171544346,0.2184937,0.836272138,0.121781634,0.279066781,-0.068617775,-0.100023799,-0.961357267,-0.513819327,-0.230212334,-0.135076298,-0.05857656,-0.358248834,0.452174582,-0.329524852,-0.545374664,-0.085721924,0.337330748,-0.212555805,0.94282427,0.626159165,0.398476277,0.487315864,-0.317853381,0.333982875,0.039742399,0.488305952,-0.188518887,-0.043789446,0.157110445,-0.020218957,0.115407977,0.266658538,-0.747034422,-0.642281939,-0.816238282,0.084663259,-0.758001653,0.420270143,0.03798302,-0.127982989,0.030770737,-0.197115889,0.227685703,0.779500014,-0.220114455,-0.076902536,-0.38670311,-0.087839543,0.318778087,-0.504413115,0.233824362,0.24739709,0.263744979,0.371402108,-0.03464052,-0.085369025,0.190845839,-0.176899158,-0.454902467,-0.068441556,0.01476816,0.270850755,0.265747809,-0.189413747
-0.994826919,0.509610982,0.738925384,0.148928156,0.56919429,-0.01125176,0.754257949,0.743089644,0.557244955,0.830549661,-0.232740436,0.301622172,0.547619978,0.919499823,0.628513577,0.493660736,0.573126383,-0.476653048,0.237620279,0.562179764,-0.310280954,0.95745753,0.595229193,0.380080665,0.678799843,0.735925816,0.089781041,0.388598344,-0.390874469,0.204111668,0.174756633,0.394102452,0.172079604,0.680793372,-0.313418557,0.87506197,-0.736386857,0.270850755,0.513017038,-0.677914695,0.339006101,0.048189226,-0.139158007,0.060161596,0.085721924,0.813053468,0.479017841,0.53317537,0.634952506,0.544558868,0.83179136,0.270121334,1.158995231,0.432785745,0.69796147,0.84956424,-0.708542385,0.643362704,-0.057519951,0.390874469,-0.557861062,0.08095867,-0.49863152,0.726050934,0.699532378,-0.074257917,0.832288398,1.424023696,0.189055785,-0.116469921,0.867865792,0.946119714
0.721253987,0.427578835,0.882563242,0.71692815,0.695944257,0.357499109,0.831294526,0.493859333,0.718065224,0.87043068,0.648343942,0.79725131,0.912013107,0.749825983,1.189827543,1.121939739,1.112750308,0.306040811,0.418926261,0.717610283,0.078489564,0.304567272,0.350947523,0.442459371,0.538045468,0.239248146,-0.121604522,0.432592688,0.151950855,0.628942027,0.46898576,0.476456102,0.294087214,0.534594504,0.504812465,0.426230791,0.535608831,0.754725334,0.883601799,0.486326254,0.453538103,0.481582728,0.738925384,0.821400549,0.874546457,0.51021162,0.71352247,0.85512597,0.958291961,0.615500628,0.438004415,0.537029815,0.986212971,0.916284942,1.317461114,0.645526491,0.646176216,0.779500014,0.767171795,0.611892656,0.628727788,0.624021798,0.339564764,0.494653914,0.561150553,0.700880247,0.389167186,0.893516076,0.844781991,0.39524272,0.259015204,0.148750392
1.240212246,-1.210051994,-0.845787172,0.440133956,0.252657317,1.147373276,0.508810417,-0.79483788,0.660977511,0.489891089,0.442847173,0.538248665,-0.415857367,0.471538438,-0.159780832,0.025670355,0.113992255,0.430663002,0.746802055,0.686790278,0.784990787,0.333796992,0.589990405,0.636028217,-0.353004957,0.688126277,0.926768293,0.549050253,0.685677882,0.872743985,-1.392279273,0.769297146,0.438391456,0.60427838,0.86249802,0.170295603,0.331753039,0.44595199,-0.981079551,0.813298161,0.817465416,0.352817856,0.595439083,0.640770128,0.368390058,0.441296365,-0.850825957,0.512816517,0.399428116,0.270121334,0.46937828,0.632159086,0.270668386,-0.792188442,-0.985069968,1.022901696,0.89535198,0.434910439,0.418926261,0.823866477,0.677693491,0.480201242,0.895614498,-0.855379404,0.753090209,0.12266725,1.166599508,-0.314341967,0.557039633,0.345530467,-0.854872591,0.827327219
0.361249755,0.116292921,-0.184404461,-0.232379188,-0.154797016,-0.691025165,-1.018462087,-1.346051605,-0.449061113,0.125679067,0.02479105,0.292435446,-0.222997229,-0.318593124,-0.010724313,0.122135869,-1.157963468,0.101614106,0.158178464,0.236716181,0.338633718,0.186371836,-0.253020347,-0.059281002,-0.179399798,-0.361812789,-0.586019735,-0.76457884,-0.759642867,-0.022504945,-0.169760509,0.071261309,-0.232740436,0.330267399,0.137915505,0.074081628,0.006504832,-0.01125176,0.055935157,-0.003691914,0.062275214,0.060161596,-0.424498729,0.107093825,0.071966334,0.4032391,-0.229851297,-0.02408762,-0.47448766,-1.043892176,-0.227685703,-0.929472772,-0.13418927,-1.289908758,-0.126919557,-0.036223759,-0.917087773,0.021625706,-0.443622976,0.128514759,-0.213634859,-0.567128301,0.117177956,0.251386972,0.518841162,-0.63237379,0.013889045,-0.2648373,0.271033133,0.289684269,-0.159958898,0.278518466
0.739387446,0.320258185,0.090487123,0.312126231,0.372344064,0.069146442,0.232740436,-0.297760691,0.145551453,0.576029392,-0.083428269,0.207882746,-0.003691914,0.064565281,0.320073134,0.14377491,0.110277062,0.185656344,0.305488156,0.296841947,-0.438004415,-0.117531996,-0.233463023,-0.085721924,-0.02514277,-0.007383879,-0.286568916,-0.135431139,-0.299966704,0.292068495,-0.233101714,-0.120010689,-0.123552961,-0.049421327,0.086074833,-0.234908564,0.077078863,0.249028835,0.407246947,-0.494852608,-0.110277062,0.164768619,0.323035262,0.132238179,0.204111668,-0.136850674,0.312864639,-0.055054777,0.201958072,-0.176184893,-0.079371332,0.361812789,0.16405583,0.192815607,0.138802985,0.388029627,0.0474852,0.184940947,0.074963097,0.082369808,0.300334515,0.132060832,0.277604793,-0.106032988,-0.09401822,-0.002109662,0.241419622,-0.334168769,-0.341055049,0.251749886,-0.038158952,-0.024966909
0.7871458,0.695048627,0.885942044,0.849816475,0.495846371,1.040865448,0.965832089,0.789784679,0.650731964,0.90431252,1.023495168,1.036944899,0.773795455,0.664261975,0.816728988,0.925688397,1.200600988,1.375786824,0.720342165,1.025277752,0.760112161,0.998293237,1.001771592,0.881784948,1.046016589,1.289101265,0.934358046,0.952188203,0.966673273,1.201324183,1.122599757,0.837270148,1.253985974,1.034840421,0.644660614,0.591665049,0.89168318,1.119633514,1.083197615,0.569401023,1.114057327,0.73846348,0.625731463,0.683677702,0.522062009,1.118318341,0.71352247,1.553879286,0.875835677,0.822879505,1.095288241,0.802092161,0.928931333,0.83179136,-0.106032988,1.092410235,0.694153554,0.940359392,1.074702229,1.030645156,1.053948932,1.045712812,1.27233445,0.902197643,0.682789611,1.02765961,1.145677199,0.927038435,0.587481535,1.036042418,1.366336541,1.264083584
-0.979374146,-1.776766432,-0.751923494,-1.616224754,-2.158874971,-1.736474263,-1.626037648,-1.469065142,0.125679067,-1.580286631,-2.179199181,-1.70933164,-1.924552925,-2.28516306,-1.435258834,-1.88987992,-2.21658148,-1.733307099,-1.290717093,-1.762461811,0.522062009,-1.739658943,-1.99274112,-1.595167837,-1.747698773,-1.401607779,-1.486882417,-1.299665007,-1.650249824,-2.03969937,-1.643427223,-2.278041843,-1.972661367,-2.474940106,-1.821090701,-1.662727715,-1.871333139,-1.603378244,-1.572369956,-2.053980734,-1.672614847,-1.707818205,-1.637351621,-1.90261534,-1.611698181,-1.929053467,-1.824794925,-1.744469301,-0.255017612,-1.942794775,-1.769148319,-1.655763742,-2.409120377,-1.975128106,-1.58212769,-2.369450071,-1.959304392,-1.604651018,-2.53136229,-1.988914703,-1.516745697,-2.252874262,-1.770832367,-1.711609159,-2.299763267,-2.399625811,-2.597217744,-1.839867939,-1.131558321,-1.737268782,-2.135951027,-2.271034309
-0.236716181,-0.383105983,0.38367362,0.067912914,0.257015895,-0.005625791,0.037103375,0.154797016,-0.085016136,-0.070556318,-0.01300994,0.089781041,0.152662279,-0.067208087,0.318223231,0.186192954,0.374983302,0.175827795,0.078489564,-0.195861267,0.181007943,0.186371836,-0.004922561,0.157822438,0.115407977,-0.085369025,-0.297025676,0.11080771,-0.098080433,-0.105679403,-0.514822654,-0.279066781,-0.13117416,0.028308392,0.067736704,0.260106172,-0.314526682,-0.120010689,0.309727577,-0.088369009,-0.505811195,-0.106386587,-0.038686757,0.143597281,-0.05135764,0.017757242,0.39201329,0.0474852,0.153907457,-0.201778649,0.151773011,0.027429025,-0.096667309,0.153551667,0.291334711,-0.006153215,-0.64379522,-0.422383492,0.095077775,0.15301802,-0.388219186,-0.963592266,0.182259047,-0.125324677,0.201778649,0.192457412,0.100907272,0.155864649,0.213454999,-0.058752667,-0.109569581,0.186371836
-0.796768253,-0.250117033,-0.521860548,-0.347023808,-0.768352117,-0.655083363,-0.721253987,-0.623167649,-0.640122657,-0.350573604,-0.645743036,-0.38367362,-0.688571883,-0.703354652,-0.580393036,-0.738694412,-0.471538438,-0.69818578,-1.276294052,-0.807438901,-0.938719309,-0.779738254,-0.848303873,-0.575406911,-0.48276759,-0.319888095,-0.563003561,-0.550277097,-0.623808218,-0.62787112,-0.266112074,-0.587481535,-0.365381346,-0.384430661,-0.577275025,-0.635813016,-0.639906893,-0.59082752,-0.855886437,-0.368013787,-0.527711577,-0.48237256,-0.647259699,-0.645959611,-0.721025975,-0.548028514,-0.442653264,-0.533783439,-0.702004444,-0.716700846,-0.624235406,-0.518036792,-0.463106573,-0.989362894,-0.250117033,-0.527509517,-0.69796147,-0.710577562,-0.504812465,-0.590618202,-0.55355274,-0.27121552,-0.682345768,-0.487909859,-0.785708719,-0.523876116,-0.632159086,-0.95912706,-0.664481193,-0.402857739,-0.441683968,-0.847296549
1.423055189,1.500832874,1.127233645,1.595795596,1.553879286,0.821646917,1.756675077,1.516190561,1.676902704,1.655763742,1.722356771,1.780185617,1.503005192,1.418713341,1.556235405,1.487945281,1.513974676,1.983857687,1.427424032,1.681221615,1.610410922,1.115693782,1.484761713,1.419194448,1.753394604,1.750132893,1.177078995,1.815580785,1.618174892,1.726243869,1.813756336,1.476344955,1.479488964,1.482120188,1.176376339,1.413442694,1.261352336,1.554467507,1.707818205,1.349976798,1.493284988,1.036343151,1.689222059,1.692894647,1.555645566,1.598943865,1.455748357,1.549192755,1.771676278,1.556235405,1.279874882,1.443182742,1.609126325,1.721582466,0.406673999,1.331407001,1.550361197,1.593288322,1.259407191,1.504094016,0.989649738,1.416312714,1.216290403,1.344313713,1.482647665,0.912013107,1.378964378,1.564550619,1.507371233,1.698818719,1.247452219,-1.106892103
-0.046605202,-0.276508691,0.153551667,-0.421999106,-0.169403807,0.541910028,0.228948836,0.140578272,-1.277088377,-1.822939686,0.675483272,0.424498729,-0.171009138,-0.293352996,0.245041287,0.085545473,0.361249755,0.404001998,0.545986749,0.070380076,-0.256107458,0.107093825,0.314896142,-0.078665913,-0.815012375,-1.19591545,-1.403959056,0.449061113,-0.966673273,0.668872303,0.455097445,-1.275897191,-1.387660115,0.13117416,0.299598934,-0.21075793,0.428156806,0.400761297,0.182437799,0.464085321,0.481977606,-0.588526447,0.08095867,0.524884699,0.273404868,0.415665691,0.104265192,-0.188697847,0.027077285,0.475078,-0.013537402,0.214714161,0.30659356,0.219754238,0.073200216,0.423537023,0.232379188,-0.168512145,0.489692879,0.45373296,0.547007347,0.23960998,-0.146795306,-0.007911309,0.427578835,-0.156754478,0.116469921,0.11080771,0.083604688,0.234366429,0.348144322,-0.082546212
-0.436456904,-0.708542385,-0.349078417,-0.99022367,-0.934902231,-0.34347838,-1.297214359,-0.297760691,-1.138925607,-0.833531896,-0.645743036,-0.498034377,-1.294365081,-0.977671586,-0.697064581,-1.01022808,-1.481593122,-1.23642771,-0.640338451,-0.557861062,-0.389925838,-0.503614655,-0.639475454,-0.651383887,-0.873001308,-0.433751272,-1.037848225,-0.58727263,-0.65857343,-0.7704794,-0.185298633,-0.348144322,-1.033939904,-0.278152969,-0.134544068,-0.625517655,-0.60427838,-0.647476486,-0.864029128,-0.543539632,-0.439165736,-0.650514718,-0.943921612,-1.074389073,-0.426808429,-0.83005334,-0.595439083,-0.029715425,-0.80403377,-1.253600153,-0.475471651,-0.904841872,-0.841270557,-0.978238791,-1.277485842,-0.513418141,-0.633447743,-1.176376339,-0.717837735,-0.959962828,-0.420270143,-0.648127032,-0.822139802,-0.644011523,-1.090178025,-0.428349494,-0.383295181,-0.848303873,-0.471145519,-0.678357202,-0.762226061,-0.623167649
-0.378191608,-0.103911672,-0.06262751,-0.336958576,0.007208069,0.203573181,0.071966334,0.041853816,-0.210937687,-0.108154782,0.495846371,0.424498729,0.307330703,-0.021274015,-0.373851881,0.192278323,-0.104441957,-0.001406441,0.565683548,0.003516108,-0.232198575,0.14217641,-0.07637357,0.380080665,0.326000228,-0.221555612,-0.395813047,0.388598344,0.354127823,-0.321738984,0.055759078,0.075492007,0.214354366,0.170295603,0.15337378,-0.109215861,0.230573401,0.162986802,-0.102674454,-0.291518142,-0.149105923,-0.280895106,0.113284479,-0.133834488,0.146795306,0.157110445,0.05699167,0.040270236,0.020218957,0.298679686,0.215613771,-0.151417337,-0.140578272,-0.122135869,0.143952544,0.174578126,0.265747809,0.007735499,0.252475814,0.390874469,0.290967877,0.084839696,-0.525893815,-0.564446127,0.234005043,0.164234019,0.204291177,-0.235450768,0.41049619,0.187624177,0.077078863,0.293720085
-1.346051605,-0.99022367,0.393532511,0.651601256,0.681680254,-1.129559692,1.53021156,0.053118091,0.539468316,0.875319814,0.968919781,0.946945181,-0.566921835,-0.293352996,1.655763742,1.115693782,-1.545700057,1.659932461,0.675925052,0.381025702,-1.209686494,-1.394135281,-1.342579872,-1.413920223,-1.41201204,-1.460328738,-1.238317761,-1.084146379,-1.557416712,-1.450694607,-0.936263907,-1.536477233,-1.663428562,-0.717610283,-1.297214359,-1.561568496,-0.923531838,1.388120699,1.616874117,-1.215186069,1.349102736,-1.053642616,0.547824235,-1.500832874,-1.812846371,-0.898769546,1.194479017,0.596488931,1.331407001,1.250136127,-1.256304832,0.479215028,0.335470354,1.016691854,-0.489891089,1.509565071,-1.285477904,0.766228306,-0.579768983,-0.43510369,-1.447178906,-1.507371233,-1.326729677,-1.614928069,-1.212615036,-0.983357872,-1.425478965,-1.048145733,-1.5766205,-1.454734632,-1.597682657,-1.261741938
0.146973018,0.11080771,-0.298495867,-0.413175294,-0.471341969,0.295005209,0.066150909,0.223718211,0.478623523,-0.158178464,0.141110945,0.157466431,0.410878739,-0.100023799,-0.249572897,0.094371393,-0.126565111,0.216333585,-0.084839696,-0.182974091,-0.232198575,-0.264655224,-0.211836573,-0.161205503,-0.02514277,0.254836001,-0.359186274,-0.339751008,-0.036575602,-0.405910274,-0.075492007,-0.164412214,-0.396193336,-0.138980494,0.102320992,0.173685672,0.818448011,0.331010128,0.214354366,0.596488931,-0.017229746,-0.358436297,0.696168252,0.540078442,0.313972571,-0.37932488,-0.42315245,0.238343697,0.05681558,-0.078136875,-0.403048412,0.285103831,-0.26392701,0.478426392,0.612740872,0.118240119,0.301990166,-0.084663259,-0.078842264,-0.188518887,0.337144656,-0.245584813,-0.162808649,-0.310649924,-0.16405583,-0.191024878,-0.072671396,-0.352256627,-0.360686835,0,-0.191741096,-0.030946626
0.778071502,0.948046809,-0.495448807,0.435490241,0.727195527,0.496641735,-0.059633234,0.570021366,0.482965132,-0.300702366,-0.141110945,-0.136495764,0.439165736,0.695048627,0.065269984,0.196936639,0.79194786,-0.95745753,1.159339427,0.723079433,0.90643145,0.535000169,-0.413366772,0.097020572,0.09295877,0.57043505,-0.322850047,0.645526491,0.151950855,1.170078398,0.288034616,0.852847528,1.270362108,1.187333532,0.978238791,0.348517924,0.929743594,0.86428451,0.422191291,-0.770242863,0.957179535,0.778547496,0.191382975,0.943921612,0.388219186,0.115230999,0.511012757,0.320443246,0.565683548,1.040261246,-1.025277752,0.253383411,0.560944782,0.153551667,-0.677693491,1.242872027,0.782839413,0.665358388,0.654429863,0.916284942,0.737770919,0.823126173,-0.154797016,0.458610023,0.595019328,0.417199524,0.547211534,-0.95912706,0.191382975,0.579768983,0.447506011,0.458610023
-1.433783096,-0.332124564,-1.662027683,-1.515081688,-1.931318469,-1.885702097,-1.761631517,-1.182367542,-1.672614847,-1.42499354,-2.041108883,-1.563953081,-1.937024733,-1.895149027,-1.962912576,-1.922317194,-1.681221615,-1.858327946,-1.810125444,-1.587063575,-1.564550619,-1.910189247,-1.36099072,-1.885702097,-1.627357923,-1.530778687,-1.639370103,-1.837009829,-1.691422873,-1.404430244,-1.664130227,-1.669773271,-1.486351614,-1.580286631,-1.794074777,-1.995308367,-1.705555362,-1.748508996,-1.839867939,-1.865291523,-1.80651826,-0.78786495,-1.759147895,-1.986379845,-1.926798318,-1.626037648,-2.135951027,-2.146391298,-1.941635587,-1.778473426,-1.605926397,-1.707062953,-1.308304369,-1.387660115,-1.568147632,-1.84659594,-2.090075419,-2.148154286,-1.325882367,-1.700309092,-1.686300309,-1.831338214,-1.082881577,-1.605288381,-2.085412846,-1.88987992,-2.086962,-1.962912576,-1.357448334,-1.924552925,-1.956913034,-1.381699121
1.17287174,2.179199181,1.440696796,1.402077414,1.544540005,1.341714463,0.96052038,0.69437727,1.042983154,0.520652224,0.665139042,0.989076132,1.080357155,1.224062631,0.914413961,0.86249802,1.181660492,1.287488795,1.306238527,1.058247791,1.286683815,1.630007017,1.407263942,1.658539684,1.336113636,1.505730603,1.273124774,1.70180325,1.292741629,1.438714431,1.183075184,1.671192373,2.55823789,1.836060452,1.328002431,1.448683443,1.47425703,1.230409025,1.248218133,1.564550619,1.232285071,1.873362276,1.346051605,1.810125444,1.127897607,1.333970593,1.348229703,1.879496413,1.189114214,1.373977298,0.201240416,1.570556959,1.768308174,1.308304369,1.299665007,1.587683286,1.665536021,1.781903043,1.210417656,1.198795743,1.613634093,2.025822289,1.590791023,1.724685902,1.704803018,1.843702287,1.716958174,1.323346131,1.900471281,1.530778687,1.546862194,1.52738328
-0.139335525,-0.179042495,-0.655083363,-0.421999106,-0.540281862,-0.092605643,-0.3636904,-0.071790075,-0.279066781,-0.270486027,-1.299256024,-0.028836022,-0.409922481,-0.188518887,-0.36256368,-0.6189037,-0.361812789,-0.246672082,-0.047309198,0.081487828,-0.554987702,-0.127274018,-0.032881467,-0.439940279,0.157466431,-0.608504179,-0.322850047,0.046781199,-0.196936639,-0.066503294,-1.283071676,-0.230212334,-0.178506584,-0.171009138,-0.276508691,-0.14377491,-0.027780769,-0.340309812,-0.546803182,-0.368013787,-0.327483784,-0.055935157,-0.135253716,-0.33361112,-0.179042495,-0.603434516,-0.758235987,-0.104441957,-0.286752094,-0.249028835,-0.369519183,-0.228768366,-0.327483784,-0.453148439,-0.941454187,-0.223357706,0.039390513,-0.290784475,-0.19747441,-0.551504769,-0.016702255,-0.02057064,-0.086427754,-0.063508285,-0.55929947,-0.1425316,-0.211117451,-0.352256627,-0.192636506,-0.409922481,-0.304383126,-0.013889045
-1.0146306,-0.332124564,-0.139335525,-0.922186167,-0.609350642,-0.981364062,-0.422575708,-0.083957535,-0.48513935,-0.817956615,-1.039355654,-0.627228921,-0.73846348,-0.47448766,-0.976254947,-0.501021872,-0.663166359,-0.91174667,-1.153164784,-0.460368434,-1.055175188,-0.826584798,-0.554372579,-0.75379073,-0.249572897,-1.064732996,-0.895614498,-0.80039573,-0.813053468,-0.708090523,-0.281992552,-0.659228711,-0.513017038,-1.166599508,-0.94364717,-0.763166665,-1.160717585,-0.848051961,-0.951635074,-0.919499823,-0.856393691,-0.650514718,-1.205676608,-0.942276025,-1.313701855,-0.946945181,-1.092091014,-0.963592266,-0.584976358,-0.65617315,-0.339378531,-1.136239457,-0.463106573,-0.745408697,-0.698634505,-0.580601104,-0.494256584,-0.587481535,-0.825348442,-0.596488931,-0.967795916,-0.948598055,-0.812319682,-0.620607925,-0.611044879,-0.896928016,-0.803548084,0.100907272,-0.262652972,-1.211515615,-0.925148854,-0.474094193
0.433558134,-0.313418557,-0.21813361,0.408966597,-0.03639968,0.511413449,0.354315011,0.388598344,-0.075139398,-0.025494492,-0.10408843,0.127628496,0.196219699,0.232379188,-0.04607722,-0.030418963,0.194069484,0.404001998,0.305488156,0.003516108,0.191562032,0.272492481,0.419118198,-0.168868794,-0.125324677,0.151950855,0.653994353,0.174756633,0.551504769,0.213994598,0.387082045,0.177434916,-0.15017263,0.320628319,0.156398531,0.200702241,0.370083923,-0.347957539,-0.15337378,0.183689229,0.290050965,0.493462159,0.188160985,-0.010900128,-0.018812249,0.595649,0.074081628,0.053998378,-0.015823114,-0.005625791,0.15533081,0.285103831,0.207343841,0.295739784,0.286568916,0.421422645,0.587481535,0.353940648,0.34347838,-0.01476816,0.654647665,0.261561279,-0.118948302,-0.076549889,-0.007383879,0.192457412,0.174935146,0.06438911,-0.331195839,0.372155646,0.029187781,0.376870071
-0.705382373,-1.050584873,-0.797976245,-0.611256782,-0.837020567,-0.404383535,-1.175323444,0.021274015,-0.609985776,-0.75893924,-0.933814138,-0.720798001,-0.616350726,-0.660102859,-0.857408859,-0.842774185,-0.765756818,-0.54639492,-0.210578181,-0.922724235,-0.490684119,-0.744944566,-0.998872123,-0.967234442,-1.148392509,-0.860459682,-0.042205737,-0.234366429,-0.269574362,-0.880229962,-0.850068764,-0.94556976,-0.797976245,-0.689686497,-0.506410674,-1.019939723,-0.330267399,-0.585393633,-0.886202371,-0.577690435,-0.465064514,-0.547007347,-0.597539436,-0.669532082,-0.518237853,-0.839268674,-0.53885839,-0.901405604,-0.792910464,-0.563827741,-0.488107896,-0.842022133,-0.530745062,-0.929472772,-0.242505787,-0.184940947,-0.571883715,-0.475668505,-0.277604793,-0.836771039,-0.569401023,-0.743089644,-0.886202371,-0.915750049,-0.622527336,-0.780930119,-0.554167584,-0.738001733,-0.965832089,-0.53743601,-0.860205141,-0.647042941
0.261743206,0.769769919,0.174399624,-0.277970234,0.224259024,0.644011523,0.099670432,0.249391535,0.341614101,0.274682592,0.266476374,-0.003867721,0.36143742,0.325073369,0.098433745,0.129578409,0.238343697,0.267387281,0.661415027,0.152306557,0.429505961,0.168868794,0.586228487,0.417583136,0.282358442,0.496442864,0.39239301,0.284005419,0.394672522,0.668872303,0.088192518,0.51021162,0.759642867,0.245041287,0.384619956,0.191741096,0.567334791,0.188697847,0.121604522,0.296658228,0.261925142,0.742163141,0.26629422,0.3593738,0.360874462,0.46898576,0.141643657,0.215973664,0.023911764,0.277239389,0.70222939,0.537029815,0.54272465,0.029539542,0.609774037,0.714883747,0.439165736,0.39239301,0.433558134,0.435490241,0.731553702,0.716700846,0.577275025,0.310834425,0.290417701,0.415474031,0.389167186,0.094194805,0.281809621,0.564033846,0.138980494,0.489692879
-0.236716181,-0.877901464,-0.096843939,-0.81648361,-0.881784948,-0.294270793,-0.75893924,-0.246309627,0.080782289,-0.341986861,-0.903783422,-1.182367542,-1.014924801,-0.741468682,-0.460172984,-0.945844701,-0.941728062,-0.368954562,-0.663604509,0.014416513,-0.658791826,-0.838019203,-0.72742456,-0.234547133,-0.712842328,-0.835274961,-0.598380315,-1.018166827,-0.50461278,-0.96052038,-0.424498729,-0.738925384,-0.68523316,-0.689686497,-0.193352945,-0.176184893,-0.812564228,-0.420654248,-0.777595684,-0.430855899,-0.940906648,-0.292251965,-0.560739035,-0.726966532,-0.446146184,-0.080253162,-0.865050993,-0.636028217,-0.875577717,-0.949977432,0.304383126,-1.009057378,-0.522666521,-1.010520972,-0.57291921,-0.106740199,-0.58476776,-0.789544554,-0.338819904,-0.486326254,0.194248634,-0.529733359,-0.966673273,-0.591455628,-0.468200935,-0.272857408,-0.598800914,-1.083513761,-0.521457689,-0.427578835,-0.823372891,-0.544966721
0.186908518,0.158890577,1.380786393,0.802577279,0.734773899,0.354315011,0.318593124,1.075642328,0.080782289,0.666894713,0.548028514,-0.465652244,0.345530467,0.090663651,0.459000658,0.807926112,-0.251386972,0.554782638,0.418926261,0.817710991,0.916820097,0.7526234,0.805005712,0.75870478,0.7244501,1.480540223,1.073450238,0.031122516,0.588317414,0.178506584,0.848807858,0.87043068,1.624062533,1.215186069,-0.097550489,0.452369319,0.254472803,0.359936453,0.307146402,0.199626067,0.596698979,0.80039573,0.107270642,-0.599221618,0.190129744,0.500025545,0.477243996,1.42015765,0.412792384,0.2642911,1.788825846,0.479215028,0.474290917,0.565270978,-0.705156928,0.554782638,-0.199805413,0.52407779,1.179895447,0.292251965,0.847296549,0.88933099,0.902725984,-0.092075974,0.628299396,1.264474533,0.615075745,1.115366252,-0.086780685,0.479412234,0.320813402,0.8619881
1.17287174,0.772373249,0.307515015,0.899296258,0.657700163,1.054868475,0.573333581,0.411452674,0.815257458,0.776882287,0.552118917,0.782600596,0.779976538,0.800153571,0.005625791,0.170473979,0.586019735,1.094008009,1.078468347,-0.126565111,0.404383535,1.056710242,0.548845859,0.24649085,0.590199645,0.506210828,0.817710991,0.134011877,0.627014913,0.718520314,0.278884,1.061948153,0.782600596,0.961357267,0.61762671,0.394672522,0.966392802,0.337144656,0.448283426,0.79315123,0.870687484,1.15761982,0.358061384,0.911480297,0.872743985,0.677472321,0.324332084,0.509610982,0.277787509,0.917623323,0.572090765,0.989936663,0.801849672,0.496641735,0.672835357,1.245158858,0.991659928,0.842774185,0.866841434,0.86428451,0.982502904,0.936809064,0.997136466,0.05417444,0.172079604,1.013748524,0.797009758,0.155864649,0.666675142,0.719658691,0.857916775,1.04147003
0.341986861,0.805491968,-1.360103523,-0.611256782,0.549050253,1.008472545,0.516830865,-1.25282907,0.578313737,0.760112161,-1.409634019,0.637750889,0.727653631,0.508210207,-1.141282747,-1.122599757,-1.580899722,0.584142115,0.500025545,0.61443863,0.913079503,0.465456316,0.687680808,0.638397378,0.341427738,0.412600951,0.579353074,-1.383070376,0.534594504,0.908023322,-1.112423851,0.408202159,0.739849666,1.010813951,0.96107823,-1.54107226,0.987357264,0.677251183,0.107624288,0.681458483,0.877643036,1.145677199,-1.319557661,0.563415603,0.640338451,0.666894713,0.519042307,0.672174116,-1.282671359,0.623381144,0.649428947,0.562179764,-1.580899722,-0.25956065,0.415090756,1.000320806,0.486919963,0.803790903,-1.657150116,0.487711842,1.139261953,0.514822654,0.89168318,0.496244014,-1.671192373,-1.775914873,0.559505051,-1.533052133,0.654429863,0.566715394,0.587481535,0.54272465
